ItemID,Name,Processor,RAM GB,Hard Drive,Graphics,Brand,Item Weight,Processor Brand,Memory Type,Hard Drive Interface,Sellers Rank,Date First Available,Rating,Price,Error
2744,"Dell XPS 8910 Special Silver Desktop - Intel i7-6700 6th Gen Quad-Core Skylake up to 4.0 GHz, 16GB DDR4 Memory, 1TB SATA Hard Drive, 2GB AMD Radeon RX 560, DVD Burner, Windows 10",Core i7 6700,16,1 TB,AMD Radeon RX560,Dell,11.02 lbs,Intel,DDR DRAM,Serial ATA,"33,072",7-Dec-17,"Be the first to review this item  
0.0",849,
2745,"CLX Set Gaming PC (Customizable) AMD Ryzen 3 2200G [Up to Ryzen 7 2700X], 8GB DDR4 Memory [Up to 32GB], AMD Radeon RX 560 2GB [Up to NVIDIA GeForce RTX 2080 8GB], 120GB SSD, MS Windows 10 Home",Ryzen 3 2200G,8,120 GB,AMD Radeon RX 560,CLX,—,AMD,DDR SDRAM,Serial ATA-600,"8,296",2-Apr-19,5,499.99,
2746,"2019 Dell XPS 8930 Premium Desktop Computer, 8th Gen Intel Hexa-Core i7-8700 up to 4.6GHz, 16GB DDR4 RAM, 1TB 7200 RPM HDD + 512GB SSD, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Windows 10 Home",Intel Core i7,16,1 TB HDD 7200 rpm,Intel HD Graphics,Dell,22 lbs,Intel,DDR SDRAM,Serial ATA,"31,840",29-Mar-19,"Be the first to review this item  
0.0","1,089.00",
2747,"2018 Newest Flagship Dell Inspiron 5675 Premium Gaming VR Ready Desktop Computer (AMD Quad-Core Ryzen 5 1400 up to 3.4 GHz, 32GB DDR4 RAM, 512GB SSD + 1TB HDD, AMD Radeon RX 570 4GB, DVD, Windows 10)",Ryzen 5 1400,32,512 GB SSD,AMD Radeon RX 570,Dell,30.3 lbs,Intel,DDR4 SDRAM,Serial ATA,"16,842",30-Dec-17,"Be the first to review this item  
0.0","1,299.00",
2748,"CyberpowerPC CYBERPOWERPC Gamer Master GMA1390A2 Gaming PC (AMD Ryzen 7 2700 3.2GHz, 8GB DDR4, NVIDIA GeForce GTX 1050 Ti 4GB, 480GB SSD, 802.11AC WiFi, Win10 Home) Black",AMD Ryzen 7,8,Flash Memory Solid State,NVIDIA GeForce GTX 1050 Ti,CyberpowerPC,—,AMD,DDR4 SDRAM,Serial ATA-600,"14,776",22-Jan-19,4.3,859.99,
2749,HP EliteDesk E1Z85UT Desktop Computer - Intel Core i5 i5-4670 3.40 GHz - Small Form Factor E1Z85UT#ABA,Intel Core i5,,,—,,16.76 lbs,,,,,,"Be the first to review this item  
0.0",300,
2750,"CYBERPOWERPC Gamer Master GMA8800CPG Gaming PC (AMD Ryzen 5 2600 3.4GHz, 16GB DDR4, NVIDIA GeForce GTX 1660 Ti 6GB, 240GB SSD, 2TB HDD, 802.11AC WiFi, Win10 Home) Black",AMD Ryzen 1600,16,2 TB Mechanical Hard Drive,NVIDIA GeForce GTX,CyberpowerPC,32 lbs,AMD,DDR4 SDRAM,Serial ATA-600,"36,935",22-Feb-19,5,"1,092.45",
2751,"Dell Optiplex Ultra Small Form USFF Desktop Computer PC (Intel Core i5, 8 GB Ram, 1 TB HDD, WiFi, DVD-RW) 19in Dell Monitor (Upgrades Available) Windows 10 (Renewed)",Intel Core i5,8,1 TB HDD,Intel HD Graphics 4600,Dell,—,Intel,SODIMM,Serial ATA,"53,970",8-Jul-17,"Be the first to review this item  
0.0",279.99,
2752,2018 HP Gaming Desktop - Virtual Reality Ready - AMD Ryzen 7-Series - 16GB Memory - AMD Radeon RX 580-1TB Hard Drive + 128GB Solid State Drive - Windows 10 - Shadow Black,AMD Ryzen 7,16,1128 GB flash_memory_solid_state,AMD Radeon RX 580,2018 HP,11.35 lbs,AMD,GDDR5,Serial ATA-150,"7,451",9-Nov-18,4,833.79,
2753,"Dell CW7VX OptiPlex 5250 All in One Desktop Computer, Intel Core i5-7500, 4GB DDR4, 500GB Hard Drive, Windows 10 Pro",Intel Core i5-7500 Processor,4,500 GB Mechanical Hard Drive,Intel Integrated Graphics,Dell,30.27 lbs,Intel,,Serial ATA,"16,567",24-Feb-17,"Be the first to review this item  
0.0",393.45,
2754,"Dell OP5060SFFK1M2Y OptiPlex 5060 SFF Desktop Computer with Intel Core i5-8500 3GHz Hexa-core, 8GB RAM, 500GB HDD",Intel Core i5,8,500 GB Mechanical Hard Drive,AMD Radeon R5,Dell,11.57 lbs,Intel,,Serial ATA,"64,434",25-Jun-18,"Be the first to review this item  
0.0",782.99,
2755,"HP Pavilion Desktop Computer, Intel Core i5-7400 up to 3.50 GHz, 12GB RAM, 1TB hard drive, Windows 10 (570-p026, Black)",Intel Core i5,8,1 TB mechanical_hard_drive,Intel Integrated Graphics,,12.57 lbs,Intel,SDRAM,Serial ATA-300,"9,219",30-Oct-17,3.7,579,
2756,"Skytech Gaming ST-ARCH-GTX1050-2G Archangel Computer Desktop PC FX-6300, GTX 1050, 8GB DDR3, 1TB HDD, Windows 10 Pro, White",AMD FX-6300 3.50GHz/4.1 Turbo 6-Core,,1TB 7200RPM HDD,GTX 1050,Skytech Gaming,24 lbs,AMD,DDR3 SDRAM,Serial ATA,"7,886",25-Oct-16,4.3,599.99,
2757,"Dell Inspiron Desktop Computer, 8th Gen Intel Quad-Core i3-8100 3.6GHz(Beat i5-7400), 8GB DDR4 RAM, 1TB 7200 RPM HDD, DVDRW, WiFi, Bluetooth, USB 3.1, HDMI, Keyboard & Mouse, Windows 10 Professional",—,4,5400 RPM,Intel HD Graphics,Dell,5.26 lbs,Intel,DDR3 SDRAM,,"25,872",5-Apr-16,5,589.99,
2758,"HP, Dual Core a 2,3 GHz, New 4 GB Memory, 1TB, DVD, Windows 10 Home Edition, WiFi, 17"" LCD(Brands may vary)",Intel Core 2 Duo,4,1 TB,Intel GMA 4500 Dynamic Video Memory Technology 5.0,HP,1.6 ounces,Intel,DDR2 SDRAM,,"16,677",30-Sep-14,3.7,219,
2759,"Velocity Micro Raptor Z55 VR Ready Gaming PC w/Intel Core i7-9700k, 32GB RAM, 500GB SSD + 3TB HDD, 8GB NVIDIA GTX 2070, Windows 10 - Best VR Gaming Desktop PC",Intel Core i7,32,3500 GB SSD,NVIDIA RTX 2070,Velocity Micro,18 lbs,Intel,DDR4 SDRAM,,"75,388",1-Jan-17,4.7,"2,499.00",
2760,"Dell OptiPlex 3050 3060 Small Or Micro Form Factor Business Desktop, Intel Core Processor Choose Ram Upto 32GB Storage Upto 2TB HDD 1TB SSD Windows 10 Pro",Intel Core i5,16,1 TB SSD,Integrated Graphics,Dell,—,Intel,SDRAM,Solid State,"10,954",2-Sep-18,5,699.99,
2761,Adamant Custom 8-Core Workstation Desktop Computer Intel Core i9 9900K 3.6Ghz C orsair Liquid Cooling Asus Prime Z390 32Gb DDR4 RAM 2TB HDD 1TB SSD 550W PSU Wi-Fi DisplayPort HDMI,3.6 GHz Core i9,32,3 TB,Intel UHD Graphics 630,ADAMANT CUSTOM,,Intel,SDRAM,Serial ATA-600,,12-Apr-19,"Be the first to review this item  
0.0","1,779.99",
2762,"2018 Lenovo 310S Premium Desktop Computer, Intel Quad-Core Pentium J4205 up to 2.6GHz, 8GB RAM, 1TB HDD, DVDRW, 802.11ac WiFi, Bluetooth 4.0, USB 3.0, HDMI, Keyboard & Mouse, Silver, Windows 10",Pentium,8,1 TB HDD 7200 rpm,Intel HD Graphics 505,Lenovo,9.5 lbs,Intel,DDR3 SDRAM,Serial ATA,"13,381",25-Jun-18,3,366.19,
2763,"2019 HP 460 Desktop Computer, Intel i7-7700T Quad-Core up to 3.8GHz, 32GB DDR4 RAM, 1TB 7200rpm HDD + 512GB SSD, DVDRW, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Keyboard and Mouse, Windows 10 Home",,,,,,,,,,,,,,
2764,"Lenovo IdeaCentre Y720 VR Ready High Performance Business Desktop Computer PC, Intel Quad-Core i5-7400 3.0GHz up to 3.5GHz, 8GB DDR4, 1TB HDD, AMD Radeon RX 480, 802.11ac, Bluetooth, HDMI, Windows 10",3 GHz Intel Core i5,8,1 TB mechanical_hard_drive,AMD Radeon RX 480,Lenovo,16.3 pounds,Intel,DDR3 SDRAM,Serial ATA,,10-Apr-19,"Be the first to review this item  
0.0",659,
2765,"ReCircuit Optiplex 9010 Desktop PC - Intel Core i7 3.8GHz, 16GB DDR3, New 500GB SSD, Windows 10 Pro 64-Bit, WiFi, USB 3.0, DVDRW, 2X Display Port (Prepared by ReCircuit)",Intel Core i7,16,500 GB SSD,integrated,ReCircuit,15 lbs,Intel,DDR3 SDRAM,Solid State,"39,821",18-Jul-18,"Be the first to review this item  
0.0",765.99,
2766,2TX2044 - Dell OptiPlex 7010 Desktop Computer - Intel Core i5 i5-3470 3.20 GHz - Small Form Factor,Core i5 3470,,500 GB,AMD Radeon HD 7470,Dell,13.23 lbs,Intel,DDR3 SDRAM,Serial ATA,"25,735",11-Dec-13,4.2,199,
2767,"Lenovo ThinkStation P310 Series Premium Tower Workstation Desktop PC (Intel i7 Quad-Core, 64GB RAM, 3TB HDD + 512GB SSD, DVD, Windows 10 Pro)",Core i7 6700,64,3 TB HDD + 512 GB SSD,Intel HD Graphics 530,Lenovo,24 lbs,Intel,DDR4 SDRAM,Solid State,"116,785",15-Feb-18,3,"1,929.00",
2768,"Acer Aspire Flagship Premium High Performance Business Desktop, Intel 2-Core i3-7100 or 4-Core i5-7400, 8GB|16GB|32GB DDR4 RAM, 1TB HDD, Or up to 2TB SSD, DVD-RW, WiFi, HDMI, Win 10 Home",Intel Core i3,8,1 TB HDD 7200 rpm,Intel HD Graphics 630,Acer,—,Intel,DDR DRAM,Serial ATA,"19,812",7-Sep-18,3.8,399.99,
2769,"iBuyPower Pro Gaming PC Computer Desktop AMD Ryzen 7 2700X 3.7GHz, NVIDIA GeForce RTX 2070 8GB, 16GB DDR4 RAM, 1TB HDD, 240GB SSD, WiFi Ready, Win 10 Home, VR Ready (Slate 055A)",None,16,1000 GB Hybrid Drive,NVIDIA GeForce RTX 2070 8GB,iBUYPOWER,30 lbs,AMD,,Serial ATA,"2,522",1-Nov-18,4.7,"1,288.01",
2770,"Acer Aspire TC-780 Desktop | Intel Core i5-7400 Quad-Core 3.0 GHz | Choose Ram & HD Size (8GB/12GB, 256GB SSD, 2TB HDD, 256GB SSD Boot + 2TB HDD) | DVD-RW | Included Keyboard & Mouse | Windows 10",Intel Core i5,8,2 TB HDD 7200 rpm,Intel HD Graphics 630,Acer,17.2 lbs,Intel,SDRAM,Serial ATA,"15,970",6-Sep-18,5,509,
2771,"HP Pavilion Desktop Computer, AMD A9-9425, 4GB RAM, 1TB Hard Drive, Windows 10 (590-a0010, Ash Silver)",8032,8,1000 GB Mechanical Hard Drive,AMD Radeon R5,HP,11 lbs,AMD,,Serial ATA,"4,638",13-May-18,2.8,319.99,
2772,"Acer 2019 Veriton N Mini SFF Business Desktop Computer, Intel Quad-Core i5-7500T up to 3.30GHz, 4GB DDR4, 128GB SSD, 802.11ac WiFi, Bluetooth, USB 3.1, HDMI, Keyboard & Mouse, Windows 10 Professional",Intel Core i5,4,Flash Memory Solid State,Intel HD Graphics 4600,Acer,9 lbs,Intel,GDDR3,Solid State,"5,266",27-Sep-10,5,497.77,
2773,"Dell XPS 8930 Tower Desktop - 8th Gen Intel Core i7-8700 6-Core up to 4.60 GHz, 16GB DDR4 Memory, 256GB Solid State Drive, 4GB Nvidia GeForce GTX 1050Ti, No Optical Drive, Windows 10 Pro (64-bit)",Intel Core i7,16,256 GB SSD,NVIDIA GeForce GTX 1050 Ti,Dell,22 lbs,Intel,DDR SDRAM,Solid State,"10,632",20-Dec-18,"Be the first to review this item  
0.0","1,154.89",
2774,"HP Pavilion Power Desktop Computer, AMD Ryzen 5 1400, AMD Radeon RX 580, 8GB RAM, 1TB Hard Drive, Windows 10 (580-130, Black)",8032,8,1000 GB Mechanical Hard Drive,AMD Radeon RX 580,HP,15 lbs,AMD,,Serial ATA,"21,315",28-Sep-17,3.1,898.95,
2775,"iBUYPOWER Elite Gaming Computer Desktop PC Trace2 079i (Intel i7-8700 3.2GHz, NVIDIA GeForce GTX 1660Ti 6GB, 1TB Solid State Drive, 16GB DDR4-2666 RAM, Wifi Included, RGB Lighting, Win 10 Home 64-bit)",Intel Core i7,16,Flash Memory Solid State,NVIDIA GeForce GTX,iBUYPOWER,—,Intel,,Serial ATA,"4,444",22-Feb-19,"Be the first to review this item  
0.0","1,249.99",
2776,"Dell Inspiron i3650-3111SLV Desktop (Intel Core i3, 6 GB RAM, 1 TB HDD, Silver) No Monitor Included","6th Generation Intel Core i3-6100 Processor (3M Cache, 3.20 GHz)",6,1TB 7200 rpm Hard Drive,Intel HD Graphics,Dell,16.5 lbs,Intel,,Serial ATA,"13,104",11-Jan-15,3.6,319,
2777,"Dell XPS 8910 Gaming Mini-Tower Desktop PC, Intel Core i5-6400 Quad-Core 2.7GHz, 8GB DDR4 RAM, 1TB 7200RPM HDD, NVIDIA GeForce GT 730, DVD+/-RW WIFI Bluetooth HDMI USB 3.1 Windows 10 Pro",Core i5 6400,8,,NVIDIA GeForce GT 730,,18 lbs,Intel,,,,,3.3,999.77,
2778,"2019 Dell Premium Flagship Desktop & 24"" FHD　Monitor Bundle Intel Core i5-8400 Processor 8GB/12GB/16GB/32GB RAM 1TB/2TB HDD 128GB/256GB/512GB SSD Wired Keyboard and Mouse HDMI Bluetooth Windows 10",Intel Core i5,8,2 TB,IntelR UHD Graphics 630,Dell,—,Intel,GDDR4,Serial ATA,"43,574",22-Jan-19,4,749,
2779,Adamant Custom 8X-Core Workstation Desktop Computer Intel Core i7 9700K 3.6Ghz 32Gb DDR4 RAM 5TB HDD 1TB SSD 650W PSU Wi-Fi,Intel Core i7,32,5 TB flash_memory_solid_state,Intel UHD Graphics 630,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,,24-Nov-18,"Be the first to review this item  
0.0","1,729.99",
2780,"CUK Pavilion 590 Business Desktop (Intel Celeron G4900, 16GB DDR4 RAM, 500GB SSD, DVD-RW, USB Keyboard & Mouse, Wireless + Bluetooth, Windows 10 Home) PC Tower Computer (Refurb)",Intel Celeron,16,500 GB flash_memory_solid_state,Intel UHD Graphics 610,Computer Upgrade King,11.35 lbs,Intel,DDR4 SDRAM,,"20,920",12-Dec-18,"Be the first to review this item  
0.0",399.99,
2781,"2019 HP 460 Desktop Computer, Intel i7-7700T Quad-Core up to 3.8GHz, 16GB DDR4 RAM, 1TB 7200rpm HDD + 1TB SSD, DVDRW, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Keyboard and Mouse, Windows 10 Home",2400 MHz Intel Core i7,16,1 TB HDD 7200 rpm,Intel HD Graphics 630,HP,12.35 pounds,Intel,DDR SDRAM,Serial ATA,,25-Apr-19,"Be the first to review this item  
0.0","1,019.00",
2782,Optiplex Quad Core i7-2600 3.4GHz CPU Windows 10 Pro 8GB RAM/New 1TB Hard Drive/WiFi/Desktop PC Computer System + MS Office,Core i7-2600,8,1 TB,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"152,186",26-Aug-17,"Be the first to review this item  
0.0",549.95,
2783,"2019 Acer Aspire Flagship Desktop | Intel Core i5-8400 6-Core 2.8 GHz | DVD-RW | 802.11ac | Included Keyboard & Mouse | USB-C | Windows 10 | Customize Your Own (DDR4 RAM, Hard Drive)",Intel Core i5,8,2 TB,Graphics 630,Acer,17.2 lbs,Intel,SDRAM,,,6-Sep-18,"Be the first to review this item  
0.0",499,
2784,"Dell Optiplex 9010 Desktop Computer - Intel Core i5 3.6GHz, 8GB DDR3, New 1TB Hard Drive, Windows 7 Pro 64-Bit, WiFi, DVDRW (Renewed)",Intel Core i5,8,1 TB 7200,integrated,Dell,15 lbs,Intel,DDR3 SDRAM,Serial ATA,,25-Mar-19,"Be the first to review this item  
0.0",414.99,
2785,"2019 Latest HP OMEN 880 Gaming PC (Customize up to Intel i9-9900K Liquid Cooled CPU, NVIDIA GTX 2080 Ti, 2TB PCIe SSD, 32TB HDD, 64GB RAM) 750 Watt Platinum PSU & Windows 10 Pro Best VR Ready Desktop",Intel Core i7,8,128 GB SSD,NVIDIA GeForce GTX,Eluktronics,—,Intel,DIMM,Solid State,"11,170",13-Feb-18,5,"1,899.95",
2786,"HP Pavilion Gaming 690 VR Ready Desktop Computer, AMD Ryzen 5 2400G Quad-Core Up to 3.9GHz, AMD Radeon Rx 580, 802.11AC WiFi, DVDRW, Up to 8GB 16GB 32GB DDR4, 1TB 7200RPM HDD/ 256GB 512GB 1TB SSD",AMD A Series,8,1 TB Mechanical Hard Drive,AMD Radeon RX 580 4GB GDDR5,HP,9.7 lbs,Intel,DDR4 SDRAM,Serial ATA,"7,434",18-Aug-17,4.4,669,
2787,"2018 Newest HP Pavilion Premium Flagship Desktop Computer with 27 Inch 1080P FHD Monitor (Intel Quad-Core i5-7400 up to 3.50Ghz, 8GB RAM, 2TB HDD + 16GB Intel Optane Memory, Intel HD 630, Windows 10)",Intel Core i5,0,2 TB HDD 7200 rpm,Intel HD Graphics 630,HP,12.57 lbs,Intel,,Serial ATA,"29,834",17-Nov-17,4.7,699.99,
2788,"Lenovo Ideacentre 510A 2019 Flagship High Performance Business Desktop, Intel Quad-Core i3-8100 4GB/8GB/16GB DDR4 128GB/256GB/512GB/1TB SSD 1TB/2TB HDD DVD 802.11ac BT 4.1 Keyboard and Mouse Win 10",Intel Core i3,4,16 GB SSD,Intel UHD Graphics 630 Integrated,Lenovo,—,Intel,DDR SDRAM,Solid State,,26-Mar-19,"Be the first to review this item  
0.0",429,
2789,"CyberPowerPC GXI Gamer Xtreme Desktop Computer - 8th Gen Intel Core i7-8700 up to 4.60 GHz Processor, 64GB DDR4 Memory, 512GB SSD + 6TB Hard Drive, NVIDIA GeForce GTX 1070 8GB GDDR5, Windows 10 Home",3.2 GHz Intel Core i7,64,6512 GB SSD + HDD 5400 RPM,NVIDIA GeForce GTX 1070,CyberpowerPC,32 pounds,Intel,SODIMM,Solid State,,17-Apr-19,"Be the first to review this item  
0.0","2,549.99",
2790,"Oemgenuine Lenovo ThinkCentre M710 Tiny M710q Intel Quad Core i5-7500T, 8GB RAM, 250GB SSD, W10P Business Desktop, 3 YR WTY < Choose CPU, RAM and Storage Options Below >",Intel Core i5,8,250 GB SSD,Intel Integrated Graphics,Oemgenuine,2.9 lbs,Intel,SODIMM,Solid State,"1,758",1-Jul-17,4,769.95,
2791,"HP Pavilion Desktop Computer, AMD Ryzen 5 2400G, 8GB RAM, 1TB Hard Drive, Windows 10 (590-p0040, Silver)",Ryzen 5 2400G,8,1000 GB Mechanical Hard Drive,AMD Radeon,HP,11 lbs,AMD,,Serial ATA,"5,378",10-May-18,4,517.15,
2792,"ReCircuit Optiplex 7010 Desktop Computer - Intel Core i5 3.6GHz, 8GB DDR3, New 250GB SSD, Windows 10 Pro 64-Bit, WiFi, USB 3.0, DVDRW, 2X Display Port + New 24"" LCD Monitor (Prepared by ReCircuit)",Intel Core i5,8,250 GB SSD,integrated,ReCircuit,35 lbs,Intel,DDR3 SDRAM,Solid State,"121,941",18-Jul-18,"Be the first to review this item  
0.0",654.99,
2793,"XIDAX Slim Gamer Desktop Gaming PC (Intel 6 Core i5-8400 4.0 GHz, NVIDIA GTX 2060 6GB, 16GB DDR4 RAM, 500GB M.2 SSD, WiFi, Win 10 Home)",Intel Core i5,16,500 GB SSD,—,XIDAX,12 lbs,Intel,GDDR4,Solid State,"58,169",31-Dec-18,"Be the first to review this item  
0.0","1,185.00",
2794,"2018 Newest Flagship Dell Inspiron 5675 Premium Gaming VR Ready Desktop Computer (AMD Quad-Core Ryzen 5 1400 up to 3.4 GHz, 8GB DDR4 RAM, 128GB SSD + 1TB HDD, AMD Radeon RX 570 4GB, DVD, Windows 10)",AMD R Series,8,128 GB SSD,AMD Radeon RX 570,Dell,30.3 lbs,Intel,DDR4 SDRAM,Serial ATA,"34,640",30-Dec-17,3.3,799,
2795,"2019 Dell Inspiron 3000 Desktop Computer Intel Core i5-8400/i5-7400, Choose 12GB/16GB/32GB DDR4 RAM, 1TB/2TB Hard Drive,128GB/256GB/512GB SSD, Monitor Bundle, DVD-RW, 802.11b/g/n, Bluetooth 4.0, HDMI",Intel Core i7,12,1 TB flash_memory_solid_state,Intel HD Graphics 630,Dell,14.1 lbs,Intel,GDDR4,Serial ATA,,13-Feb-19,"Be the first to review this item  
0.0",599,
2796,"HP Pavilion Desktop Computer, AMD Quad Core A12-9800 up to 4.2 GHz, 12GB RAM, 1TB Hard Drive, Windows 10",AMD A Series,12,1 TB HDD 7200 rpm,AMD Radeon R7,HP,—,AMD,DIMM,Serial ATA-600,"32,540",20-Feb-18,3,579.89,
2797,"HP 2018 Newest Flagship Pavilion Power Premium Gaming Desktop Computer (Intel Core i5-7400 up to 3.5 GHz, NVIDIA GTX 1060 3GB, 8GB/12GB/16GB RAM, 128GB to 1TB SSD, 1TB/2TB HHD, HDMI, Windows 10)",Intel Core i5,8,1 TB SSD,NVIDIA GeForce GTX 1060,HP,15 lbs,Intel,DDR4 SDRAM,Serial ATA,"20,940",24-Jul-18,4.2,749.88,
2798,"MSI Infinite X Plus 9SF-271US Enthusiast (i7-9700K, 64GB RAM, 4TB NVMe SSD + 2TB HDD, NVIDIA RTX 2080Ti 11GB, Windows 10 Pro) Gaming Desktop",Intel Core i7,64,2 TB,NVIDIA GeForce RTX 2080 Ti,EXcaliberPC,26.46 lbs,Intel,,Serial ATA,,28-Feb-19,"Be the first to review this item  
0.0","4,149.00",
2799,"MSI Trident X 9SD-021US High-End Small Form Factor PC Intel Core i7-9700K RTX 2070 8GB GDDR6 16GB 512GB PCIe NVME SSD, Black",Intel Core i7,16,Flash Memory Solid State,NVIDIA GeForce RTX 2070,MSI,2.62 lbs,Intel,,Serial ATA,"9,180",14-Nov-18,4.7,"2,488.23",
2800,2017 Newest Dell Premium Business Flagship Desktop PC with Keyboard&Mouse Intel Core i5-7400 Processor 8GB DDR4 RAM 1TB 7200RPM HDD Intel 630 Graphics DVD-RW HDMI VGA Bluetooth Windows 10-Black,Intel Core i5,8,1 TB HDD 5400 rpm,Intel Integrated Graphics,Dell,13 lbs,Intel,DDR SDRAM,Serial ATA,"11,643",3-Aug-17,3.7,569.9,
2801,"Lenovo ThinkCentre M710e Small Form Factor SFF High Performance Premium Business Desktop PC, Intel Quad-Core i5-7400 3.0GHz Processor up to 3.5GHz, 8GB DDR4, 256GB SSD, DVD-RW, Windows 10 Professional",Intel Core i5,8,256 GB flash_memory_solid_state,Intel® HD Graphics 630,Lenovo,—,Intel,DDR3 SDRAM,Solid State,"9,790",6-Mar-19,"Be the first to review this item  
0.0",669,
2802,"Latest_HP Pavilion Gaming Desktop,AMD Ryzen 5, 8GB RAM,1TB Hard Drive+128GB Solid State Drive,AMD Radeon RX 580 Graphics, Wireless+Bluetooth,DVD,HDMI,Windows (Ryzen 5 + RX 580 + 128gb SSD)",AMD R Series,8,128 GB flash_memory_solid_state,AMD,HP,11.4 lbs,AMD,GDDR4,Solid State,"20,117",28-Feb-19,"Be the first to review this item  
0.0",696.52,
2803,"Blair Technology Group Elite 8200 Desktop, Intel Core i5 Processor, 16GB RAM, 2TB Hard Drive, DVD-RW, Wi-Fi, Keyboard & Mouse, Windows 10 (Prepared by BTG)",Core i5-2400,16,2 TB HDD 7200 rpm,—,HP,—,Intel,DDR3 SDRAM,Serial ATA,"85,981",4-Oct-18,"Be the first to review this item  
0.0",229.99,
2804,"Dell Precision 3430 Desktop Workstation with Intel Core i5-8500 Hexa-core 3 GHz, 8GB RAM, 256GB SSD",Intel Core i5,8,Flash Memory Solid State,Intel UHD Graphics 630,Dell,11.28 lbs,Intel,,Serial ATA,"5,810",3-Jan-19,"Be the first to review this item  
0.0",893,
2805,"OMEN by HP Gaming Desktop Computer, AMD Ryzen 7 1800X Processor, NVIDIA GeForce GTX 1080 8 GB, 16 GB RAM, 2 TB hard drive, 512 GB SSD, Windows 10 Home (880-040, Black)",AMD Ryzen 7,16,2000 GB Hybrid Drive,NVIDIA GeForce GTX,HP,38 lbs,AMD,,Serial ATA,"28,371",5-May-17,3.5,"1,831.37",
2806,Adamant Custom 16X-Core Workstation Gaming Desktop PC AMD Ryzen Threadripper 1950X 3.4Ghz 32Gb DDR4 5TB HDD 1TB SSD 850W PSU Nvidia RTX 2080 Ti,AMD R Series,32,5 TB mechanical_hard_drive,Nvidia Geforce,ADAMANT CUSTOM,—,AMD,SDRAM,Serial ATA-600,"129,960",12-Sep-17,4,"4,149.99",
2807,"Centaurus Phoenix Gaming Computer - AMD Ryzen 3 2200G Quad-Core 3.8GHz, 8GB RAM, Radeon RX 570 4GB, 240GB SSD + 1TB HDD, Windows 10 Pro, WiFi. Custom Gaming PC with Overclocked CPU",AMD R Series,8,240 GB SSD,Radeon RX 570 4GB,Centaurus Computers,19 lbs,AMD,DIMM,Serial ATA-600,"20,350",2-Nov-14,"Be the first to review this item  
0.0",674,
2808,Custom Gaming Desktop/Intel Quad Core i7 3.4GHz Windows 10 Pro / 24GB RAM/New 512GB Solid State Drive SSD/WiFi/Desktop Computer + 1GB HDMI NVIDIA,Core i7-2600,24,512 GB flash_memory_solid_state,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"56,121",30-Aug-17,"Be the first to review this item  
0.0",729.95,
2809,"CyberPowerPC GXI Gamer Xtreme Desktop Computer - 8th Gen Intel Core i7-8700 up to 4.60 GHz Processor, 64GB DDR4 Memory, 3TB SATA Hard Drive, NVIDIA GeForce GTX 1070 8GB GDDR5, Windows 10 Home (64-bit)",3.2 GHz Intel Core i7,64,3000 GB HDD 7200 rpm,NVIDIA GeForce GTX 1070,CyberpowerPC,32 pounds,Intel,SODIMM,Serial ATA,,9-Apr-19,"Be the first to review this item  
0.0","2,229.99",
2810,"Acer Aspire TC 780 Flagship High Performance Business Desktop Tower PC, Intel Quad Core i5-7400 Up to 3.5GHz, 8GB DDR4, 512GB SSD, WiFi, HDMI, USB Wired Mouse Keyboard, Win 10",Intel Core i5,0,512 GB SSD,Intel HD Graphics 630,Acer,—,Intel,,Solid State,"6,871",16-Oct-17,4.7,599.99,
2811,"Dell XPS 8920 Tower Desktop, Intel Quad-Core i7-7700 Upto 4.2GHz, 32GB DDR4, 256GB SSD Plus 1TB HDD, NVIDIA GeForce GT 730, DVD-RW, Wifi, Bluetooth, Dual Monitor Capable, Windows 10 Pro",Intel Core i7,32,256 GB SSD,NVIDIA GeForce GT 730,Cravings,22 lbs,Intel,SDRAM,Solid State,"10,348",19-Dec-17,5,"1,209.99",
2812,"iBUYPOWER Pro Gaming PC | Intel i7 9700k, NVIDIA GeForce RTX 2080 Ti | 16GB RAM, 240GB SSD + 2TB HDD | Liquid Cooling, WiFi, RGB Lighting, Windows 10, VR Ready | Element iBP044iV2 Desktop Computer",Intel Core i7,16,2 TB mechanical_hard_drive,NVIDIA GeForce RTX 2080 Ti 11GB,iBUYPOWER,—,Intel,DDR DRAM,Serial ATA,"55,589",28-Nov-18,"Be the first to review this item  
0.0","2,977.20",
2813,"HP Pavilion Desktop Computer, Intel Core i7-7700, 12GB RAM, 1TB Hard Drive, Windows 10 (570-p030, Black)",Intel Core i3,8,1000 GB Mechanical Hard Drive,✓,HP,12 lbs,Intel,,Serial ATA,"12,703",13-Apr-17,3.7,672.99,
2814,Dell Inspiron Desktop Computer 3668 3000 Intel Core i5-7400 12GB Memory 1TB HDD,Intel Core i5,12,1 TB mechanical_hard_drive,—,Dell,—,Intel,DDR3 SDRAM,ATA,"49,022",8-Aug-18,"Be the first to review this item  
0.0",575,
